rgiid,site,lat,lon,elevation,slope,aspect
01.00570,pt000165,63.258097176606896,-145.44303932575204,1233.30859375,6.06718111038208,272.1568908691406
01.00570,pt000166,63.258097176606896,-145.44201620692618,1237.098388671875,4.844547271728516,242.66433715820312
01.00570,pt000167,63.258097176606896,-145.44099308810033,1244.7218017578125,13.801358222961426,298.160400390625
01.00570,pt000168,63.258097176606896,-145.43996996927447,1258.8848876953125,22.66130256652832,310.3698425292969
01.00570,pt000169,63.258097176606896,-145.43894685044862,1273.609375,15.696856498718262,292.9961853027344
01.00570,pt000170,63.258097176606896,-145.43792373162276,1281.66259765625,6.877012252807617,207.7811279296875
01.00570,pt000171,63.258097176606896,-145.4369006127969,1278.0023193359375,13.397987365722656,136.40338134765625
01.00570,pt000172,63.258097176606896,-145.43587749397105,1271.4755859375,10.372340202331543,185.36207580566406
01.00570,pt000173,63.258097176606896,-145.4348543751452,1272.82275390625,9.842467308044434,222.0811004638672
01.00570,pt000174,63.258097176606896,-145.43383125631934,1278.1519775390625,15.405218124389648,262.6427307128906
01.00570,pt000175,63.258097176606896,-145.43280813749348,1290.507568359375,10.54900074005127,258.08233642578125
01.00570,pt000176,63.258097176606896,-145.43178501866763,1299.3009033203125,11.839547157287598,275.1924743652344
01.00570,pt000177,63.258097176606896,-145.43076189984177,1301.3759765625,14.836641311645508,156.90350341796875
01.00570,pt000178,63.258097176606896,-145.4297387810159,1301.0859375,11.43050765991211,209.73728942871094
01.00570,pt000179,63.258097176606896,-145.42871566219006,1305.2135009765625,10.702098846435547,214.23948669433594
01.00570,pt000180,63.258097176606896,-145.4276925433642,1312.754638671875,11.87602710723877,215.7159881591797
01.00570,pt000181,63.258097176606896,-145.42666942453835,1318.1383056640625,10.405494689941406,198.60791015625
01.00570,pt000182,63.258097176606896,-145.4256463057125,1320.16748046875,9.784217834472656,199.03564453125
01.00570,pt000183,63.258097176606896,-145.42462318688663,1324.1241455078125,9.874521255493164,203.93191528320312
01.00570,pt000184,63.258097176606896,-145.42360006806078,1326.2337646484375,9.714507102966309,193.8535614013672
01.00570,pt000185,63.258097176606896,-145.42257694923492,1329.4674072265625,11.299227714538574,199.29379272460938
01.00570,pt000186,63.258097176606896,-145.42155383040907,1331.4163818359375,10.157815933227539,183.3806915283203
01.00570,pt000187,63.258097176606896,-145.4205307115832,1331.432861328125,9.491839408874512,183.99876403808594
01.00570,pt000188,63.258097176606896,-145.41950759275736,1333.371826171875,8.424482345581055,258.9278564453125
